sentence,yngve_score,frazier_score,dependency_distance_score,count,year
Told is seen with only ve subcategorization frames in training data.,2,0.7083333333333334,2,12,2003
The large number of rules is almost entirely due to adjuncts or punctuation appearing after or between complements.,2,0.9736842105263158,2,19,2003
The estimation method in model 2 effectively estimates the probability of a rule as.,2,0.7666666666666667,2,15,2003
"The left and right subcategorization frames, LC and RC, are chosen rst.",4,0.5666666666666667,2,15,2003
The entire rule is then generated by Markov processes.,2,0.75,1,10,2003
"Once armed with the Plc and Prc parameters, the model has the ability to learn the generalization that told appears with a quite limited, sharp distribution over subcategorization frames.",3,0.921875,2,32,2003
"Say that these parameters are again estimated through interpolation, for example  In this case  can be quite high.",2,0.975,2,20,2003
Only ve subcategorization frames (as opposed to 26 rule types) have been seen in the 147 cases.,2,0.75,2,20,2003
"In summary, from the distributions in Table 13, the model should be quite uncertain about what rules told can appear with.",3,1.0208333333333333,3,24,2003
"It should be relatively certain, however, about the subcategorization frame.",2,0.8076923076923077,3,13,2003
Introducing subcategorization parameters allows the model to generalize in an important way about rules.,2,0.8666666666666667,2,15,2003
We have carefully isolated the core of rulesthe subcategorization framethat the model should be certain about.,2,1.0,2,17,2003
We should note that Charniaks method will certainly have some advantages in estimation.,2,1.0714285714285714,2,14,2003
"It will capture some statistical properties of rules that our independence assumptions will lose (e.g., the distribution over the number of PP adjuncts seen for a particular head).",2,0.96875,4,32,2003
"Unfortunately, because of space limitations, it is not possible to give a complete review of previous work in this article.",3,0.782608695652174,2,23,2003
In the next two sections we give a detailed comparison of the models in this article to the lexicalized PCFG model of Charniak (1997) and the history-based models of Jelinek et al.,3,0.8714285714285714,3,35,2003
"(1994), Magerman (1995), and Ratnaparkhi (1997).",3,0,3,15,2003
"For discussion of additional related work, chapter 4 of Collins (1999) attempts to give a comprehensive review of work on statistical parsing up to around 1998.",3,0.9333333333333333,3,30,2003
Of particular relevance is other work on parsing the Penn WSJ Treebank (Jelinek et al.,2,0.8235294117647058,2,17,2003
"1994; Magerman 1995; Eisner 1996a, 1996b; Collins 1996; Charniak 1997; Goodman 1997; Ratnaparkhi 1997; Chelba and Jelinek 1998; Roark 2001).",8,0,3,31,2003
"Eisner (1996a, 1996b) describes several dependency-based models that are also closely related to the models in this article.",2,1.0,2,22,2003
Collins (1996) also describes a dependency-based model applied to treebank parsing.,2,1.1785714285714286,2,14,2003
Goodman (1997) describes probabilistic feature grammars and their application to parsing the treebank.,2,0.875,2,16,2003
"Chelba and Jelinek (1998) describe an incremental, history-based parsing approach that is applied to language modeling for speech recognition.",2,0.8260869565217391,3,23,2003
History-based approaches were introduced to parsing in Black et al.,2,1.0,1,11,2003
(1992).,1,0,1,4,2003
"Roark (2001) describes a generative probabilistic model of an incremental parser, with good results in terms of both parse accuracy on the treebank and also perplexity scores for language modeling.",3,0.8088235294117647,3,34,2003
Earlier work that is of particular relevance considered the importance of relations between lexical heads for disambiguation in parsing.,3,1.075,1,20,2003
See Hindle and Rooth (1991) for one of the earliest pieces of research on this topic in the context of prepositional-phrase attachment ambiguity.,3,0.8653846153846154,3,26,2003
For work that uses lexical relations for parse disambiguation all with very promising resultssee Sekine et al.,2,0.9166666666666666,2,18,2003
"(1992), Jones and Eisner (1992a, 1992b), and Alshawi and Carter (1994).",4,0,5,21,2003
Statistical models of lexicalized grammatical formalisms also lead to models with parameters corresponding to lexical dependencies.,2,0.9705882352941176,1,17,2003
"See Resnik (1992), Schabes (1992), and Schabes and Waters (1993) for work on stochastic tree-adjoining grammars.",5,0.78,3,25,2003
Joshi and Srinivas (1994) describe an alternative supertagging model for tree-adjoining grammars.,2,0.7,3,15,2003
"See Alshawi (1996) for work on stochastic head-automata, and Lafferty, Sleator, and Temperley (1992) for a stochastic version of link grammar.",4,0.7413793103448276,3,29,2003
"De Marcken (1995) considers stochastic lexicalized PCFGs, with specic reference to EM methods for unsupervised training.",2,0.875,2,20,2003
"Seneff (1992) describes the use of Markov models for rule generation, which is closely related to the Markov-style rules in the models in the current article.",2,0.9,2,30,2003
"Finally, note that not all machine-learning methods for parsing are probabilistic.",3,0.8846153846153846,3,13,2003
See Brill (1993) and Hermjakob and Mooney (1997) for rule-based learning systems.,2,0.7941176470588235,3,17,2003
"In recent work, Chiang (2000) has shown that the models in the current article can be implemented almost unchanged in a stochastic tree-adjoining grammar.",2,0.7857142857142857,3,28,2003
Head-Driven Statistical Models for NL Parsing  (2000) has developed generative statistical models that integrate word sense information into the parsing process.,2,0.8333333333333334,2,24,2003
"Eisner (2002) develops a sophisticated generative model for lexicalized context-free rules, making use of a probabilistic model of lexicalized transformations between rules.",2,0.9423076923076923,3,26,2003
"Blaheta and Charniak (2000) describe methods for the recovery of the semantic tags in the Penn Treebank annotations, a signicant step forward from the complement/adjunct distinction recovered in model 2 of the current article.",4,0,3,38,2003
Charniak (2001) gives measurements of perplexity for a lexicalized PCFG.,2,1.0384615384615385,2,13,2003
Gildea (2001) reports on experiments investigating the utility of different features in bigram lexical-dependency models for parsing.,2,1,2,20,2003
Miller et al.,1,0,1,4,2003
"(2000) develop generative, lexicalized models for information extraction of relations.",2,0.8928571428571429,2,14,2003
The approach enhances nonterminals in the parse trees to carry semantic labels and develops a probabilistic model that takes these labels into account.,3,0.9791666666666666,2,24,2003
Collins et al.,1,0,1,4,2003
(1999) describe how the models in the current article were applied to parsing Czech.,2,1.1470588235294117,3,17,2003
Charniak (2000) describes a parsing model that also uses Markov processes to generate rules.,2,1.1470588235294117,2,17,2003
"The model takes into account much additional context (such as previously generated modiers, or nonterminals higher in the parse trees) through a maximum-entropy-inspired model.",3,0.625,3,28,2003
The use of additional features gives clear improvements in performance.,2,0.9545454545454546,1,11,2003
Collins (2000) shows similar improvements through a quite different model based on boosting approaches to reranking (Freund et al.,2,1.0869565217391304,2,23,2003
1998).,1,0,1,3,2003
An initial modelin fact Model 2 described in the current articleis used to generate N-best output.,2,0.8235294117647058,2,17,2003
The reranking approach attempts to rerank the N-best lists using additional features that are not used in the initial model.,2,0.9523809523809523,2,21,2003
The intention of this approach is to allow greater exibility in the features that can be included in the model.,2,1.0714285714285714,2,21,2003
"Finally, Bod (2001) describes a very different approach (a DOP approach to parsing) that gives excellent results on treebank parsing, comparable to the results of Charniak (2000) and Collins (2000).",3,0.8536585365853658,4,41,2003
We now give a more detailed comparison of the models in this article to the parser of Charniak (1997).,2,0.8863636363636364,2,22,2003
The model described in Charniak (1997) has two types of parameters.,2,0.9642857142857143,1,14,2003
